# manifest.tsv — generated by extract_all_labels.py
# Columns: transcript_id, fasta_length, label_file, validation_ok, warnings
ENST00000404751.7	4942	labels/ENST00000404751.7_labels.txt	True	OK
ENST00000405089.5	14106	labels/ENST00000405089.5_labels.txt	True	OK
ENST00000405465.3	5727	labels/ENST00000405465.3_labels.txt	True	OK
ENST00000405930.3	16059	labels/ENST00000405930.3_labels.txt	True	OK
ENST00000405993.2	12340	labels/ENST00000405993.2_labels.txt	True	OK
ENST00000406385.1	32237	labels/ENST00000406385.1_labels.txt	True	OK
ENST00000406799.1	8052	labels/ENST00000406799.1_labels.txt	True	OK
ENST00000406969.5	80000	labels/ENST00000406969.5_labels.txt	True	OK
ENST00000407142.5	19158	labels/ENST00000407142.5_labels.txt	True	OK
ENST00000407464.7	34093	labels/ENST00000407464.7_labels.txt	True	OK
ENST00000407598.2	28799	labels/ENST00000407598.2_labels.txt	True	OK
ENST00000407755.2	31584	labels/ENST00000407755.2_labels.txt	True	OK
ENST00000408112.3	78	labels/ENST00000408112.3_labels.txt	True	OK
ENST00000408439.3	85	labels/ENST00000408439.3_labels.txt	True	OK
ENST00000410028.3	4636	labels/ENST00000410028.3_labels.txt	True	OK
ENST00000410420.1	301	labels/ENST00000410420.1_labels.txt	True	OK
ENST00000411545.2	3149	labels/ENST00000411545.2_labels.txt	True	OK
ENST00000411581.2	4496	labels/ENST00000411581.2_labels.txt	True	OK
ENST00000411769.1	36314	labels/ENST00000411769.1_labels.txt	True	OK
ENST00000411892.6	7932	labels/ENST00000411892.6_labels.txt	True	OK
ENST00000411907.5	40588	labels/ENST00000411907.5_labels.txt	True	OK
ENST00000412250.3	1287	labels/ENST00000412250.3_labels.txt	True	OK
ENST00000412713.1	1055	labels/ENST00000412713.1_labels.txt	True	OK
ENST00000413302.7	12844	labels/ENST00000413302.7_labels.txt	True	OK
ENST00000413877.5	1648	labels/ENST00000413877.5_labels.txt	True	OK
ENST00000414022.5	1282	labels/ENST00000414022.5_labels.txt	True	OK
ENST00000414658.5	56919	labels/ENST00000414658.5_labels.txt	True	OK
ENST00000414985.5	9417	labels/ENST00000414985.5_labels.txt	True	OK
ENST00000415354.6	1886	labels/ENST00000415354.6_labels.txt	True	OK
ENST00000415376.5	24321	labels/ENST00000415376.5_labels.txt	True	OK
ENST00000415503.5	3098	labels/ENST00000415503.5_labels.txt	True	OK
ENST00000415704.5	5678	labels/ENST00000415704.5_labels.txt	True	OK
ENST00000415762.6	1976	labels/ENST00000415762.6_labels.txt	True	OK
ENST00000415764.5	2672	labels/ENST00000415764.5_labels.txt	True	OK
ENST00000415817.2	4339	labels/ENST00000415817.2_labels.txt	True	OK
ENST00000416372.5	26275	labels/ENST00000416372.5_labels.txt	True	OK
ENST00000416405.5	13034	labels/ENST00000416405.5_labels.txt	True	OK
ENST00000416427.5	4640	labels/ENST00000416427.5_labels.txt	True	OK
ENST00000416615.5	24046	labels/ENST00000416615.5_labels.txt	True	OK
ENST00000416640.2	3664	labels/ENST00000416640.2_labels.txt	True	OK
ENST00000416717.6	23540	labels/ENST00000416717.6_labels.txt	True	OK
ENST00000417463.1	1984	labels/ENST00000417463.1_labels.txt	True	OK
ENST00000417515.5	9648	labels/ENST00000417515.5_labels.txt	True	OK
ENST00000417708.5	1828	labels/ENST00000417708.5_labels.txt	True	OK
ENST00000417732.1	1281	labels/ENST00000417732.1_labels.txt	True	OK
ENST00000417788.5	31890	labels/ENST00000417788.5_labels.txt	True	OK
ENST00000418705.2	9083	labels/ENST00000418705.2_labels.txt	True	OK
ENST00000419303.5	52760	labels/ENST00000419303.5_labels.txt	True	OK
ENST00000419950.6	1938	labels/ENST00000419950.6_labels.txt	True	OK
ENST00000420225.1	1801	labels/ENST00000420225.1_labels.txt	True	OK
ENST00000420290.6	44857	labels/ENST00000420290.6_labels.txt	True	OK
ENST00000420508.2	9882	labels/ENST00000420508.2_labels.txt	True	OK
ENST00000420583.6	3126	labels/ENST00000420583.6_labels.txt	True	OK
ENST00000420626.1	11305	labels/ENST00000420626.1_labels.txt	True	OK
ENST00000420708.1	748	labels/ENST00000420708.1_labels.txt	True	OK
ENST00000420849.5	3765	labels/ENST00000420849.5_labels.txt	True	OK
ENST00000421576.5	15438	labels/ENST00000421576.5_labels.txt	True	OK
ENST00000421656.5	4547	labels/ENST00000421656.5_labels.txt	True	OK
ENST00000422086.5	6095	labels/ENST00000422086.5_labels.txt	True	OK
ENST00000422210.5	12824	labels/ENST00000422210.5_labels.txt	True	OK
ENST00000422450.1	1882	labels/ENST00000422450.1_labels.txt	True	OK
ENST00000422715.1	1140	labels/ENST00000422715.1_labels.txt	True	OK
ENST00000423364.1	2573	labels/ENST00000423364.1_labels.txt	True	OK
ENST00000423859.5	8694	labels/ENST00000423859.5_labels.txt	True	OK
ENST00000423862.5	15247	labels/ENST00000423862.5_labels.txt	True	OK
ENST00000424287.5	13396	labels/ENST00000424287.5_labels.txt	True	OK
ENST00000424393.5	14162	labels/ENST00000424393.5_labels.txt	True	OK
ENST00000424410.1	13029	labels/ENST00000424410.1_labels.txt	True	OK
ENST00000424647.1	4553	labels/ENST00000424647.1_labels.txt	True	OK
ENST00000425458.5	1189	labels/ENST00000425458.5_labels.txt	True	OK
ENST00000425975.1	1492	labels/ENST00000425975.1_labels.txt	True	OK
ENST00000425986.1	2268	labels/ENST00000425986.1_labels.txt	True	OK
ENST00000426113.5	6849	labels/ENST00000426113.5_labels.txt	True	OK
ENST00000426145.1	1273	labels/ENST00000426145.1_labels.txt	True	OK
ENST00000426448.1	1703	labels/ENST00000426448.1_labels.txt	True	OK
ENST00000427147.5	1632	labels/ENST00000427147.5_labels.txt	True	OK
ENST00000427789.3	9010	labels/ENST00000427789.3_labels.txt	True	OK
ENST00000428629.5	13592	labels/ENST00000428629.5_labels.txt	True	OK
ENST00000428752.2	1647	labels/ENST00000428752.2_labels.txt	True	OK
ENST00000429594.1	17380	labels/ENST00000429594.1_labels.txt	True	OK
ENST00000429962.3	1509	labels/ENST00000429962.3_labels.txt	True	OK
ENST00000430142.5	10917	labels/ENST00000430142.5_labels.txt	True	OK
ENST00000430463.2	4581	labels/ENST00000430463.2_labels.txt	True	OK
ENST00000430524.6	11252	labels/ENST00000430524.6_labels.txt	True	OK
ENST00000430807.5	42295	labels/ENST00000430807.5_labels.txt	True	OK
ENST00000431430.1	30282	labels/ENST00000431430.1_labels.txt	True	OK
ENST00000431488.5	13303	labels/ENST00000431488.5_labels.txt	True	OK
ENST00000432052.5	57013	labels/ENST00000432052.5_labels.txt	True	OK
ENST00000432134.8	2614	labels/ENST00000432134.8_labels.txt	True	OK
ENST00000432198.5	35554	labels/ENST00000432198.5_labels.txt	True	OK
ENST00000432883.5	44857	labels/ENST00000432883.5_labels.txt	True	OK
ENST00000432930.5	12822	labels/ENST00000432930.5_labels.txt	True	OK
ENST00000433039.2	5796	labels/ENST00000433039.2_labels.txt	True	OK
ENST00000433066.2	19634	labels/ENST00000433066.2_labels.txt	True	OK
ENST00000433831.5	80035	labels/ENST00000433831.5_labels.txt	True	OK
ENST00000434168.5	42257	labels/ENST00000434168.5_labels.txt	True	OK
ENST00000434517.1	7128	labels/ENST00000434517.1_labels.txt	True	OK
ENST00000434570.6	44857	labels/ENST00000434570.6_labels.txt	True	OK
ENST00000434714.6	14089	labels/ENST00000434714.6_labels.txt	True	OK
ENST00000434730.1	1985	labels/ENST00000434730.1_labels.txt	True	OK
ENST00000435222.1	392	labels/ENST00000435222.1_labels.txt	True	OK
ENST00000435265.5	11244	labels/ENST00000435265.5_labels.txt	True	OK
ENST00000436075.1	1291	labels/ENST00000436075.1_labels.txt	True	OK
ENST00000436079.1	8240	labels/ENST00000436079.1_labels.txt	True	OK
ENST00000436282.1	10619	labels/ENST00000436282.1_labels.txt	True	OK
ENST00000436496.2	478	labels/ENST00000436496.2_labels.txt	True	OK
ENST00000436518.5	10454	labels/ENST00000436518.5_labels.txt	True	OK
ENST00000436618.5	2029	labels/ENST00000436618.5_labels.txt	True	OK
ENST00000436681.5	8891	labels/ENST00000436681.5_labels.txt	True	OK
ENST00000437103.1	8361	labels/ENST00000437103.1_labels.txt	True	OK
ENST00000437275.5	14053	labels/ENST00000437275.5_labels.txt	True	OK
ENST00000437929.5	10872	labels/ENST00000437929.5_labels.txt	True	OK
ENST00000438948.1	13457	labels/ENST00000438948.1_labels.txt	True	OK
ENST00000438962.1	29127	labels/ENST00000438962.1_labels.txt	True	OK
ENST00000439119.6	9861	labels/ENST00000439119.6_labels.txt	True	OK
ENST00000439169.2	4885	labels/ENST00000439169.2_labels.txt	True	OK
ENST00000439171.5	2052	labels/ENST00000439171.5_labels.txt	True	OK
ENST00000439214.1	28337	labels/ENST00000439214.1_labels.txt	True	OK
ENST00000439765.4	2640	labels/ENST00000439765.4_labels.txt	True	OK
ENST00000440238.4	14104	labels/ENST00000440238.4_labels.txt	True	OK
ENST00000441376.6	8925	labels/ENST00000441376.6_labels.txt	True	OK
ENST00000441501.5	56462	labels/ENST00000441501.5_labels.txt	True	OK
ENST00000441743.1	743	labels/ENST00000441743.1_labels.txt	True	OK
ENST00000442047.3	18223	labels/ENST00000442047.3_labels.txt	True	OK
ENST00000442222.5	1926	labels/ENST00000442222.5_labels.txt	True	OK
ENST00000442475.5	12856	labels/ENST00000442475.5_labels.txt	True	OK
ENST00000442653.1	1551	labels/ENST00000442653.1_labels.txt	True	OK
ENST00000442739.1	6559	labels/ENST00000442739.1_labels.txt	True	OK
ENST00000443265.5	7353	labels/ENST00000443265.5_labels.txt	True	OK
ENST00000443285.5	30479	labels/ENST00000443285.5_labels.txt	True	OK
ENST00000443409.1	5687	labels/ENST00000443409.1_labels.txt	True	OK
ENST00000443632.2	9004	labels/ENST00000443632.2_labels.txt	True	OK
ENST00000443839.1	40685	labels/ENST00000443839.1_labels.txt	True	OK
ENST00000444039.2	7591	labels/ENST00000444039.2_labels.txt	True	OK
ENST00000444094.5	56953	labels/ENST00000444094.5_labels.txt	True	OK
ENST00000444256.1	1241	labels/ENST00000444256.1_labels.txt	True	OK
ENST00000444502.5	25760	labels/ENST00000444502.5_labels.txt	True	OK
ENST00000444532.2	1318	labels/ENST00000444532.2_labels.txt	True	OK
ENST00000444651.5	28149	labels/ENST00000444651.5_labels.txt	True	OK
ENST00000444845.5	1207	labels/ENST00000444845.5_labels.txt	True	OK
ENST00000444967.5	30619	labels/ENST00000444967.5_labels.txt	True	OK
ENST00000445045.1	998	labels/ENST00000445045.1_labels.txt	True	OK
ENST00000445189.5	31506	labels/ENST00000445189.5_labels.txt	True	OK
ENST00000445205.1	9392	labels/ENST00000445205.1_labels.txt	True	OK
ENST00000445836.5	1665	labels/ENST00000445836.5_labels.txt	True	OK
ENST00000445987.5	59223	labels/ENST00000445987.5_labels.txt	True	OK
ENST00000446717.5	11244	labels/ENST00000446717.5_labels.txt	True	OK
ENST00000446867.5	962	labels/ENST00000446867.5_labels.txt	True	OK
ENST00000446951.1	12229	labels/ENST00000446951.1_labels.txt	True	OK
ENST00000447208.6	44857	labels/ENST00000447208.6_labels.txt	True	OK
ENST00000447720.5	24053	labels/ENST00000447720.5_labels.txt	True	OK
ENST00000447763.3	3830	labels/ENST00000447763.3_labels.txt	True	OK
ENST00000447821.1	2021	labels/ENST00000447821.1_labels.txt	True	OK
ENST00000448394.3	9830	labels/ENST00000448394.3_labels.txt	True	OK
ENST00000449120.1	35071	labels/ENST00000449120.1_labels.txt	True	OK
ENST00000449424.5	3879	labels/ENST00000449424.5_labels.txt	True	OK
ENST00000449704.5	8409	labels/ENST00000449704.5_labels.txt	True	OK
ENST00000450019.5	44158	labels/ENST00000450019.5_labels.txt	True	OK
ENST00000450626.1	2675	labels/ENST00000450626.1_labels.txt	True	OK
ENST00000450651.5	44499	labels/ENST00000450651.5_labels.txt	True	OK
ENST00000450652.2	12764	labels/ENST00000450652.2_labels.txt	True	OK
ENST00000450664.5	40475	labels/ENST00000450664.5_labels.txt	True	OK
ENST00000450925.6	3493	labels/ENST00000450925.6_labels.txt	True	OK
ENST00000451058.5	30817	labels/ENST00000451058.5_labels.txt	True	OK
ENST00000451257.5	24399	labels/ENST00000451257.5_labels.txt	True	OK
ENST00000451553.1	30741	labels/ENST00000451553.1_labels.txt	True	OK
ENST00000451574.5	5698	labels/ENST00000451574.5_labels.txt	True	OK
ENST00000452055.6	1690	labels/ENST00000452055.6_labels.txt	True	OK
ENST00000452228.5	7970	labels/ENST00000452228.5_labels.txt	True	OK
ENST00000452284.1	8135	labels/ENST00000452284.1_labels.txt	True	OK
ENST00000452952.1	3020	labels/ENST00000452952.1_labels.txt	True	OK
ENST00000452988.5	2636	labels/ENST00000452988.5_labels.txt	True	OK
ENST00000453273.5	13198	labels/ENST00000453273.5_labels.txt	True	OK
ENST00000453397.5	2461	labels/ENST00000453397.5_labels.txt	True	OK
ENST00000454833.5	1145	labels/ENST00000454833.5_labels.txt	True	OK
ENST00000456048.5	44857	labels/ENST00000456048.5_labels.txt	True	OK
ENST00000456075.5	8391	labels/ENST00000456075.5_labels.txt	True	OK
ENST00000456153.5	2542	labels/ENST00000456153.5_labels.txt	True	OK
ENST00000456303.6	3513	labels/ENST00000456303.6_labels.txt	True	OK
ENST00000457069.2	31304	labels/ENST00000457069.2_labels.txt	True	OK
ENST00000457179.5	25764	labels/ENST00000457179.5_labels.txt	True	OK
ENST00000457270.5	11714	labels/ENST00000457270.5_labels.txt	True	OK
ENST00000457322.5	13611	labels/ENST00000457322.5_labels.txt	True	OK
ENST00000458154.2	29520	labels/ENST00000458154.2_labels.txt	True	OK
ENST00000458178.2	39340	labels/ENST00000458178.2_labels.txt	True	OK
ENST00000458248.5	30531	labels/ENST00000458248.5_labels.txt	True	OK
ENST00000458567.5	15368	labels/ENST00000458567.5_labels.txt	True	OK
ENST00000458578.6	74588	labels/ENST00000458578.6_labels.txt	True	OK
ENST00000459644.1	856	labels/ENST00000459644.1_labels.txt	True	OK
ENST00000461076.1	2466	labels/ENST00000461076.1_labels.txt	True	OK
ENST00000461510.1	797	labels/ENST00000461510.1_labels.txt	True	OK
ENST00000461808.5	18769	labels/ENST00000461808.5_labels.txt	True	OK
ENST00000462188.1	3242	labels/ENST00000462188.1_labels.txt	True	OK
ENST00000462210.1	760	labels/ENST00000462210.1_labels.txt	True	OK
ENST00000462560.6	15360	labels/ENST00000462560.6_labels.txt	True	OK
ENST00000462579.5	25044	labels/ENST00000462579.5_labels.txt	True	OK
ENST00000463608.5	11124	labels/ENST00000463608.5_labels.txt	True	OK
ENST00000463710.1	1689	labels/ENST00000463710.1_labels.txt	True	OK
ENST00000463909.1	3944	labels/ENST00000463909.1_labels.txt	True	OK
ENST00000463936.1	26346	labels/ENST00000463936.1_labels.txt	True	OK
ENST00000464015.5	1924	labels/ENST00000464015.5_labels.txt	True	OK
ENST00000464535.2	5386	labels/ENST00000464535.2_labels.txt	True	OK
ENST00000465606.5	6836	labels/ENST00000465606.5_labels.txt	True	OK
ENST00000466162.5	40229	labels/ENST00000466162.5_labels.txt	True	OK
ENST00000466394.1	6543	labels/ENST00000466394.1_labels.txt	True	OK
ENST00000466670.1	1888	labels/ENST00000466670.1_labels.txt	True	OK
ENST00000466772.5	19654	labels/ENST00000466772.5_labels.txt	True	OK
ENST00000466935.1	939	labels/ENST00000466935.1_labels.txt	True	OK
ENST00000467443.5	36876	labels/ENST00000467443.5_labels.txt	True	OK
ENST00000467828.1	34755	labels/ENST00000467828.1_labels.txt	True	OK
ENST00000467920.1	1877	labels/ENST00000467920.1_labels.txt	True	OK
ENST00000467926.5	8474	labels/ENST00000467926.5_labels.txt	True	OK
ENST00000468112.5	9538	labels/ENST00000468112.5_labels.txt	True	OK
ENST00000468124.5	7049	labels/ENST00000468124.5_labels.txt	True	OK
ENST00000468686.5	1943	labels/ENST00000468686.5_labels.txt	True	OK
ENST00000469212.5	1390	labels/ENST00000469212.5_labels.txt	True	OK
ENST00000469601.1	29151	labels/ENST00000469601.1_labels.txt	True	OK
ENST00000469722.2	3617	labels/ENST00000469722.2_labels.txt	True	OK
ENST00000469766.1	3868	labels/ENST00000469766.1_labels.txt	True	OK
ENST00000470274.5	4135	labels/ENST00000470274.5_labels.txt	True	OK
ENST00000470335.1	12217	labels/ENST00000470335.1_labels.txt	True	OK
ENST00000470338.1	768	labels/ENST00000470338.1_labels.txt	True	OK
ENST00000471073.1	2023	labels/ENST00000471073.1_labels.txt	True	OK
ENST00000471707.5	39191	labels/ENST00000471707.5_labels.txt	True	OK
ENST00000471723.1	827	labels/ENST00000471723.1_labels.txt	True	OK
ENST00000472497.1	2583	labels/ENST00000472497.1_labels.txt	True	OK
ENST00000472575.5	8443	labels/ENST00000472575.5_labels.txt	True	OK
ENST00000473028.5	40338	labels/ENST00000473028.5_labels.txt	True	OK
ENST00000473244.5	5732	labels/ENST00000473244.5_labels.txt	True	OK
ENST00000473769.1	16296	labels/ENST00000473769.1_labels.txt	True	OK
ENST00000473985.1	1925	labels/ENST00000473985.1_labels.txt	True	OK
ENST00000474642.1	40398	labels/ENST00000474642.1_labels.txt	True	OK
ENST00000475414.1	4197	labels/ENST00000475414.1_labels.txt	True	OK
ENST00000475446.5	31150	labels/ENST00000475446.5_labels.txt	True	OK
ENST00000475941.1	3690	labels/ENST00000475941.1_labels.txt	True	OK
ENST00000476187.1	820	labels/ENST00000476187.1_labels.txt	True	OK
ENST00000476537.1	25506	labels/ENST00000476537.1_labels.txt	True	OK
ENST00000476667.5	2305	labels/ENST00000476667.5_labels.txt	True	OK
ENST00000476678.1	7883	labels/ENST00000476678.1_labels.txt	True	OK
ENST00000476767.5	13430	labels/ENST00000476767.5_labels.txt	True	OK
ENST00000476940.1	1357	labels/ENST00000476940.1_labels.txt	True	OK
ENST00000477245.5	26965	labels/ENST00000477245.5_labels.txt	True	OK
ENST00000477296.5	4209	labels/ENST00000477296.5_labels.txt	True	OK
ENST00000477368.5	2390	labels/ENST00000477368.5_labels.txt	True	OK
ENST00000477675.1	34897	labels/ENST00000477675.1_labels.txt	True	OK
ENST00000477824.5	56855	labels/ENST00000477824.5_labels.txt	True	OK
ENST00000478831.5	16763	labels/ENST00000478831.5_labels.txt	True	OK
ENST00000479523.5	1860	labels/ENST00000479523.5_labels.txt	True	OK
ENST00000479601.5	38003	labels/ENST00000479601.5_labels.txt	True	OK
ENST00000479606.5	18660	labels/ENST00000479606.5_labels.txt	True	OK
ENST00000479679.5	32421	labels/ENST00000479679.5_labels.txt	True	OK
ENST00000479693.1	40108	labels/ENST00000479693.1_labels.txt	True	OK
ENST00000480319.5	13232	labels/ENST00000480319.5_labels.txt	True	OK
ENST00000480339.1	878	labels/ENST00000480339.1_labels.txt	True	OK
ENST00000480460.1	752	labels/ENST00000480460.1_labels.txt	True	OK
ENST00000480895.1	5601	labels/ENST00000480895.1_labels.txt	True	OK
ENST00000482030.5	2242	labels/ENST00000482030.5_labels.txt	True	OK
ENST00000482998.1	1893	labels/ENST00000482998.1_labels.txt	True	OK
ENST00000483107.5	5665	labels/ENST00000483107.5_labels.txt	True	OK
ENST00000484206.5	6424	labels/ENST00000484206.5_labels.txt	True	OK
ENST00000484220.1	31544	labels/ENST00000484220.1_labels.txt	True	OK
ENST00000484373.5	19482	labels/ENST00000484373.5_labels.txt	True	OK
ENST00000484439.5	18850	labels/ENST00000484439.5_labels.txt	True	OK
ENST00000484588.1	6373	labels/ENST00000484588.1_labels.txt	True	OK
ENST00000485123.1	1903	labels/ENST00000485123.1_labels.txt	True	OK
ENST00000485715.2	26624	labels/ENST00000485715.2_labels.txt	True	OK
ENST00000485802.1	2618	labels/ENST00000485802.1_labels.txt	True	OK
ENST00000485930.1	1280	labels/ENST00000485930.1_labels.txt	True	OK
ENST00000485950.1	3079	labels/ENST00000485950.1_labels.txt	True	OK
ENST00000485963.5	60335	labels/ENST00000485963.5_labels.txt	True	OK
ENST00000486003.1	4483	labels/ENST00000486003.1_labels.txt	True	OK
ENST00000486209.6	45206	labels/ENST00000486209.6_labels.txt	True	OK
ENST00000486259.1	1570	labels/ENST00000486259.1_labels.txt	True	OK
ENST00000486536.6	22119	labels/ENST00000486536.6_labels.txt	True	OK
ENST00000486575.1	3043	labels/ENST00000486575.1_labels.txt	True	OK
ENST00000486656.5	44167	labels/ENST00000486656.5_labels.txt	True	OK
ENST00000487090.1	9269	labels/ENST00000487090.1_labels.txt	True	OK
ENST00000487342.1	3249	labels/ENST00000487342.1_labels.txt	True	OK
ENST00000487378.1	880	labels/ENST00000487378.1_labels.txt	True	OK
ENST00000487485.1	1298	labels/ENST00000487485.1_labels.txt	True	OK
ENST00000487550.5	15084	labels/ENST00000487550.5_labels.txt	True	OK
ENST00000487668.5	1471	labels/ENST00000487668.5_labels.txt	True	OK
ENST00000488335.1	1219	labels/ENST00000488335.1_labels.txt	True	OK
ENST00000488484.1	5161	labels/ENST00000488484.1_labels.txt	True	OK
ENST00000488975.1	1247	labels/ENST00000488975.1_labels.txt	True	OK
ENST00000489581.1	3578	labels/ENST00000489581.1_labels.txt	True	OK
ENST00000489651.5	13940	labels/ENST00000489651.5_labels.txt	True	OK
ENST00000489966.1	978	labels/ENST00000489966.1_labels.txt	True	OK
ENST00000490121.1	5285	labels/ENST00000490121.1_labels.txt	True	OK
ENST00000490458.1	11961	labels/ENST00000490458.1_labels.txt	True	OK
ENST00000490556.1	3523	labels/ENST00000490556.1_labels.txt	True	OK
ENST00000490583.5	11525	labels/ENST00000490583.5_labels.txt	True	OK
ENST00000491432.5	1523	labels/ENST00000491432.5_labels.txt	True	OK
ENST00000491562.6	22890	labels/ENST00000491562.6_labels.txt	True	OK
ENST00000491588.1	5445	labels/ENST00000491588.1_labels.txt	True	OK
ENST00000491892.1	12325	labels/ENST00000491892.1_labels.txt	True	OK
ENST00000492381.5	33379	labels/ENST00000492381.5_labels.txt	True	OK
ENST00000492480.1	2520	labels/ENST00000492480.1_labels.txt	True	OK
ENST00000492581.5	14317	labels/ENST00000492581.5_labels.txt	True	OK
ENST00000492988.5	2571	labels/ENST00000492988.5_labels.txt	True	OK
ENST00000493216.1	5524	labels/ENST00000493216.1_labels.txt	True	OK
ENST00000493460.2	4866	labels/ENST00000493460.2_labels.txt	True	OK
ENST00000493734.5	13493	labels/ENST00000493734.5_labels.txt	True	OK
ENST00000493791.3	279	labels/ENST00000493791.3_labels.txt	True	OK
ENST00000494113.1	8441	labels/ENST00000494113.1_labels.txt	True	OK
ENST00000494535.1	3840	labels/ENST00000494535.1_labels.txt	True	OK
ENST00000494641.1	1607	labels/ENST00000494641.1_labels.txt	True	OK
ENST00000494740.5	14832	labels/ENST00000494740.5_labels.txt	True	OK
ENST00000494820.5	2921	labels/ENST00000494820.5_labels.txt	True	OK
ENST00000494929.5	30426	labels/ENST00000494929.5_labels.txt	True	OK
ENST00000495142.6	7481	labels/ENST00000495142.6_labels.txt	True	OK
ENST00000495351.1	1394	labels/ENST00000495351.1_labels.txt	True	OK
ENST00000495826.5	26053	labels/ENST00000495826.5_labels.txt	True	OK
